id,date,primary_type,arrest
11968219,2020-02-01T04:33:00Z,ASSAULT,TRUE
11968221,2020-02-01T04:54:00Z,ROBBERY,FALSE
11968222,2020-02-01T05:46:00Z,MOTOR VEHICLE THEFT,FALSE
11968223,2020-02-01T03:30:00Z,BATTERY,FALSE
11968224,2020-01-31T23:00:00Z,BATTERY,FALSE
11968226,2020-02-01T05:40:00Z,OTHER OFFENSE,FALSE
11968227,2020-02-01T05:00:00Z,BATTERY,FALSE
11968229,2020-01-31T19:00:00Z,OTHER OFFENSE,FALSE
11968231,2020-02-01T05:48:00Z,NARCOTICS,TRUE
11968232,2020-02-01T05:26:00Z,WEAPONS VIOLATION,TRUE
11968235,2020-02-01T05:30:00Z,THEFT,FALSE
11968238,2020-02-01T05:55:00Z,BATTERY,TRUE
11968239,2020-01-31T23:45:00Z,ASSAULT,FALSE
11968246,2020-02-01T05:39:00Z,BATTERY,TRUE
11968247,2020-02-01T05:23:00Z,BATTERY,FALSE
11968253,2020-02-01T05:15:00Z,BATTERY,TRUE
11968255,2020-01-31T13:00:00Z,OFFENSE INVOLVING CHILDREN,FALSE
11968258,2020-01-31T23:59:00Z,BATTERY,TRUE
11968261,2020-01-31T21:00:00Z,CRIMINAL TRESPASS,FALSE
11968262,2020-02-01T03:30:00Z,CRIMINAL DAMAGE,FALSE
11968265,2020-02-01T05:49:00Z,INTERFERENCE WITH PUBLIC OFFICER,TRUE
11968267,2020-01-31T13:45:00Z,BURGLARY,FALSE
11968269,2020-02-01T05:41:00Z,WEAPONS VIOLATION,TRUE
11968272,2020-02-01T05:21:00Z,CRIMINAL DAMAGE,FALSE
11968273,2020-02-01T05:30:00Z,BATTERY,TRUE
11968274,2020-01-31T17:30:00Z,BATTERY,FALSE
11968279,2020-01-31T06:18:00Z,ASSAULT,FALSE
11968280,2020-02-01T04:30:00Z,THEFT,FALSE
11968301,2020-02-01T04:40:00Z,BATTERY,FALSE
11968303,2020-02-01T05:50:00Z,BATTERY,FALSE
11968309,2020-02-01T05:26:00Z,THEFT,FALSE
11968313,2020-02-01T00:30:00Z,BURGLARY,FALSE
11968320,2020-02-01T04:45:00Z,BATTERY,FALSE
11968322,2020-02-01T02:02:00Z,WEAPONS VIOLATION,TRUE
11968324,2020-01-31T16:30:00Z,BATTERY,FALSE
11968325,2020-01-31T17:15:00Z,BATTERY,FALSE
11968328,2020-02-01T05:20:00Z,ROBBERY,FALSE
11968329,2020-02-01T02:30:00Z,ROBBERY,FALSE
11968331,2020-01-31T15:30:00Z,BATTERY,FALSE
11968362,2020-02-01T05:30:00Z,BATTERY,FALSE
11968375,2020-02-01T05:10:00Z,ASSAULT,FALSE
11968379,2020-02-01T04:00:00Z,THEFT,FALSE
11968388,2020-02-01T01:10:00Z,THEFT,FALSE
11968389,2020-01-31T14:30:00Z,THEFT,FALSE
11968399,2020-01-31T15:28:00Z,BATTERY,FALSE
11968403,2020-01-31T20:10:00Z,BATTERY,FALSE
11968405,2020-02-01T01:20:00Z,CRIMINAL DAMAGE,FALSE
11968406,2020-02-01T02:00:00Z,CRIMINAL DAMAGE,FALSE
11968411,2020-02-01T01:00:00Z,BURGLARY,FALSE
11968412,2020-01-31T22:00:00Z,CRIMINAL DAMAGE,FALSE
11968414,2020-01-31T23:00:00Z,CRIMINAL DAMAGE,FALSE
11968418,2020-02-01T01:00:00Z,THEFT,FALSE
11968419,2020-02-01T03:00:00Z,CRIMINAL DAMAGE,FALSE
11968421,2020-02-01T05:00:00Z,BURGLARY,FALSE
11968454,2020-02-01T04:00:00Z,CRIMINAL DAMAGE,FALSE
11968455,2020-02-01T02:00:00Z,THEFT,FALSE
11968457,2020-01-31T23:15:00Z,ROBBERY,FALSE
11968468,2020-01-31T23:00:00Z,THEFT,FALSE
11968473,2020-01-31T15:38:00Z,THEFT,FALSE
11968477,2020-02-01T02:00:00Z,CRIMINAL DAMAGE,FALSE
11968479,2020-02-01T00:15:00Z,BATTERY,FALSE
11968492,2020-02-01T00:53:00Z,THEFT,FALSE
11968500,2020-02-01T04:00:00Z,CRIMINAL DAMAGE,FALSE
11968501,2020-01-31T12:30:00Z,BURGLARY,FALSE
11968503,2020-02-01T03:00:00Z,CRIMINAL DAMAGE,FALSE
11968509,2020-02-01T05:30:00Z,CRIMINAL DAMAGE,FALSE
11968513,2020-02-01T05:00:00Z,CRIMINAL DAMAGE,FALSE
11968517,2020-01-31T22:00:00Z,DECEPTIVE PRACTICE,FALSE
11968523,2020-01-31T23:00:00Z,MOTOR VEHICLE THEFT,FALSE
11968524,2020-01-31T22:00:00Z,THEFT,FALSE
11968535,2020-01-31T22:11:00Z,THEFT,FALSE
11968536,2020-02-01T02:34:00Z,OTHER OFFENSE,FALSE
11968542,2020-01-31T23:30:00Z,THEFT,FALSE
11968570,2020-01-31T23:30:00Z,ASSAULT,FALSE
11968589,2020-02-01T00:45:00Z,ASSAULT,FALSE
11968593,2020-01-31T23:00:00Z,CRIMINAL DAMAGE,FALSE
11968602,2020-01-31T18:30:00Z,DECEPTIVE PRACTICE,FALSE
11968614,2020-02-01T02:50:00Z,BATTERY,FALSE
11968618,2020-01-31T11:00:00Z,CRIM SEXUAL ASSAULT,FALSE
11968620,2020-02-01T04:00:00Z,THEFT,FALSE
11968625,2020-01-31T20:20:00Z,ROBBERY,FALSE
11968629,2020-02-01T00:00:00Z,THEFT,FALSE
11968632,2020-02-01T02:00:00Z,THEFT,FALSE
11968634,2020-01-31T21:24:00Z,THEFT,FALSE
11968635,2020-02-01T00:00:00Z,CRIMINAL DAMAGE,FALSE
11968651,2020-01-31T18:00:00Z,THEFT,FALSE
11968654,2020-02-01T02:30:00Z,THEFT,FALSE
11968658,2020-01-31T23:08:00Z,DECEPTIVE PRACTICE,FALSE
11968661,2020-01-31T18:19:00Z,ASSAULT,FALSE
11968663,2020-01-31T20:00:00Z,CRIMINAL DAMAGE,FALSE
11968666,2020-02-01T02:00:00Z,CRIMINAL DAMAGE,FALSE
11968671,2020-01-31T17:10:00Z,THEFT,FALSE
11968697,2020-02-01T02:00:00Z,MOTOR VEHICLE THEFT,FALSE
11968700,2020-02-01T02:20:00Z,CRIMINAL DAMAGE,FALSE
11968709,2020-02-01T04:30:00Z,CRIMINAL DAMAGE,FALSE
11968711,2020-01-31T20:48:00Z,THEFT,FALSE
11968720,2020-01-31T23:00:00Z,THEFT,FALSE
11968728,2020-01-31T23:30:00Z,ROBBERY,FALSE
11968730,2020-02-01T01:30:00Z,CRIMINAL DAMAGE,FALSE
11968736,2020-01-31T21:00:00Z,THEFT,FALSE
11968740,2020-01-31T23:30:00Z,BURGLARY,FALSE
11968761,2020-01-31T19:08:00Z,BATTERY,FALSE
11968762,2020-01-31T16:00:00Z,BATTERY,FALSE
11968770,2020-01-31T23:30:00Z,ASSAULT,FALSE
11968800,2020-02-01T05:00:00Z,DECEPTIVE PRACTICE,FALSE
11968801,2020-02-01T02:58:00Z,CRIMINAL DAMAGE,FALSE
11968822,2020-02-01T05:20:00Z,BATTERY,TRUE
11968825,2020-02-01T01:00:00Z,MOTOR VEHICLE THEFT,FALSE
11968827,2020-01-31T18:00:00Z,BATTERY,FALSE
11968842,2020-02-01T00:00:00Z,THEFT,FALSE
11968854,2020-02-01T04:30:00Z,MOTOR VEHICLE THEFT,FALSE
11968864,2020-02-01T03:00:00Z,ROBBERY,FALSE
11968874,2020-01-31T20:00:00Z,THEFT,FALSE
11968879,2020-01-31T06:01:00Z,DECEPTIVE PRACTICE,FALSE
11968891,2020-02-01T00:00:00Z,CRIMINAL DAMAGE,FALSE
11968898,2020-02-01T04:30:00Z,CRIMINAL DAMAGE,FALSE
11968921,2020-02-01T05:00:00Z,ASSAULT,FALSE
11968929,2020-01-31T23:00:00Z,THEFT,FALSE
11968944,2020-02-01T05:30:00Z,THEFT,FALSE
11968952,2020-02-01T00:00:00Z,BATTERY,FALSE
11968958,2020-02-01T02:00:00Z,MOTOR VEHICLE THEFT,FALSE
11968986,2020-02-01T05:50:00Z,THEFT,FALSE
11968987,2020-01-31T08:45:00Z,THEFT,FALSE
11968990,2020-02-01T02:00:00Z,THEFT,FALSE
11968991,2020-01-31T20:30:00Z,DECEPTIVE PRACTICE,FALSE
11968992,2020-01-31T20:30:00Z,THEFT,FALSE
11968993,2020-01-31T21:00:00Z,THEFT,FALSE
11968994,2020-01-31T23:55:00Z,THEFT,FALSE
11968995,2020-01-31T21:35:00Z,THEFT,FALSE
11968997,2020-01-31T21:40:00Z,THEFT,FALSE
11969002,2020-02-01T03:00:00Z,THEFT,FALSE
11969007,2020-02-01T01:00:00Z,THEFT,FALSE
11969012,2020-01-31T21:00:00Z,CRIMINAL TRESPASS,FALSE
11969017,2020-02-01T03:20:00Z,BATTERY,FALSE
11969037,2020-01-31T19:13:00Z,OTHER OFFENSE,FALSE
11969043,2020-02-01T01:00:00Z,CRIMINAL DAMAGE,FALSE
11969075,2020-01-31T20:45:00Z,THEFT,FALSE
11969094,2020-02-01T04:30:00Z,BATTERY,FALSE
11969117,2020-01-31T23:24:00Z,ASSAULT,FALSE
11969180,2020-01-31T10:00:00Z,THEFT,FALSE
11969200,2020-01-31T06:15:00Z,MOTOR VEHICLE THEFT,FALSE
11969323,2020-01-31T15:30:00Z,SEX OFFENSE,FALSE
11969359,2020-01-31T08:00:00Z,CRIMINAL DAMAGE,FALSE
11969375,2020-01-31T19:00:00Z,MOTOR VEHICLE THEFT,FALSE
11969394,2020-01-31T19:56:00Z,CRIMINAL DAMAGE,FALSE
11969419,2020-02-01T04:00:00Z,BATTERY,FALSE
11969420,2020-01-31T14:30:00Z,THEFT,FALSE
11969441,2020-02-01T00:00:00Z,CRIMINAL DAMAGE,FALSE
11969475,2020-01-31T23:15:00Z,THEFT,TRUE
11969608,2020-01-31T16:00:00Z,MOTOR VEHICLE THEFT,FALSE
11969618,2020-02-01T05:00:00Z,CRIMINAL DAMAGE,FALSE
11969641,2020-01-31T15:00:00Z,OTHER OFFENSE,FALSE
11969688,2020-02-01T02:30:00Z,BURGLARY,FALSE
11969721,2020-02-01T04:50:00Z,BATTERY,FALSE
11969727,2020-01-31T21:00:00Z,MOTOR VEHICLE THEFT,FALSE
11969737,2020-02-01T02:30:00Z,THEFT,FALSE
11969772,2020-02-01T00:15:00Z,ASSAULT,FALSE
11969783,2020-02-01T02:00:00Z,THEFT,FALSE
11969789,2020-02-01T02:00:00Z,DECEPTIVE PRACTICE,FALSE
11969815,2020-02-01T00:41:00Z,OTHER OFFENSE,FALSE
11969826,2020-01-31T23:00:00Z,THEFT,FALSE
11969830,2020-02-01T01:11:00Z,THEFT,TRUE
11969910,2020-01-31T23:15:00Z,ASSAULT,FALSE
11970200,2020-02-01T00:00:00Z,MOTOR VEHICLE THEFT,FALSE
11970262,2020-02-01T00:00:00Z,THEFT,TRUE
11970352,2020-01-31T15:30:00Z,THEFT,FALSE
11970354,2020-02-01T01:00:00Z,CRIMINAL TRESPASS,TRUE
11970362,2020-01-31T18:00:00Z,BATTERY,FALSE
11970365,2020-01-31T19:00:00Z,DECEPTIVE PRACTICE,FALSE
11970371,2020-01-31T21:30:00Z,THEFT,FALSE
11970382,2020-01-31T20:30:00Z,THEFT,FALSE
11970520,2020-01-31T20:30:00Z,MOTOR VEHICLE THEFT,FALSE
11970522,2020-01-31T15:15:00Z,THEFT,FALSE
11970626,2020-01-31T21:00:00Z,CRIMINAL DAMAGE,FALSE
11970630,2020-01-31T06:38:00Z,DECEPTIVE PRACTICE,FALSE
11970675,2020-02-01T01:15:00Z,CRIMINAL DAMAGE,FALSE
11970723,2020-01-31T18:00:00Z,DECEPTIVE PRACTICE,FALSE
11970750,2020-01-31T18:00:00Z,ASSAULT,FALSE
11970783,2020-02-01T02:00:00Z,DECEPTIVE PRACTICE,FALSE
11970838,2020-02-01T00:00:00Z,THEFT,FALSE
11970840,2020-01-31T11:00:00Z,MOTOR VEHICLE THEFT,FALSE
11970854,2020-01-31T11:00:00Z,CRIMINAL DAMAGE,FALSE
11970877,2020-01-31T18:30:00Z,THEFT,FALSE
11970890,2020-02-01T05:45:00Z,THEFT,FALSE
11970979,2020-01-31T18:00:00Z,DECEPTIVE PRACTICE,FALSE
11971021,2020-01-31T23:00:00Z,BATTERY,FALSE
11971219,2020-01-31T13:00:00Z,THEFT,FALSE
11971243,2020-02-01T01:00:00Z,THEFT,FALSE
11971245,2020-01-31T09:00:00Z,ROBBERY,FALSE
11971343,2020-02-01T03:50:00Z,NARCOTICS,TRUE
11971350,2020-01-31T18:10:00Z,BATTERY,FALSE
11971415,2020-01-31T18:00:00Z,THEFT,FALSE
11971532,2020-01-31T18:00:00Z,DECEPTIVE PRACTICE,FALSE
11971581,2020-01-31T20:00:00Z,DECEPTIVE PRACTICE,FALSE
11971646,2020-01-31T18:20:00Z,OTHER OFFENSE,FALSE
11971653,2020-01-31T13:00:00Z,THEFT,FALSE
11971740,2020-01-31T18:00:00Z,DECEPTIVE PRACTICE,FALSE
11971779,2020-01-31T19:00:00Z,DECEPTIVE PRACTICE,FALSE
11971932,2020-01-31T23:00:00Z,THEFT,FALSE
11971980,2020-01-31T21:00:00Z,THEFT,FALSE
11971987,2020-02-01T03:00:00Z,THEFT,FALSE
11971996,2020-01-31T22:56:00Z,DECEPTIVE PRACTICE,FALSE
11972479,2020-01-31T14:00:00Z,DECEPTIVE PRACTICE,FALSE
11972497,2020-01-31T06:01:00Z,DECEPTIVE PRACTICE,FALSE
11972511,2020-01-31T19:00:00Z,ASSAULT,FALSE
11972512,2020-02-01T01:00:00Z,THEFT,FALSE
11972726,2020-02-01T03:00:00Z,THEFT,FALSE
11972821,2020-01-31T12:45:00Z,ASSAULT,FALSE
11972864,2020-01-31T18:00:00Z,DECEPTIVE PRACTICE,FALSE
11972877,2020-01-31T14:00:00Z,THEFT,FALSE
11972905,2020-02-01T02:46:00Z,OTHER OFFENSE,FALSE
11972971,2020-01-31T19:10:00Z,BATTERY,FALSE
11973116,2020-01-31T22:00:00Z,CRIMINAL DAMAGE,FALSE
11973332,2020-01-31T18:34:00Z,THEFT,FALSE
11973406,2020-01-22T20:30:00Z,ASSAULT,FALSE
11973413,2020-02-01T00:00:00Z,CRIMINAL DAMAGE,FALSE
11973425,2020-01-31T02:19:00Z,THEFT,TRUE
11973443,2020-01-06T18:40:00Z,ROBBERY,FALSE
11973446,2020-01-27T21:09:00Z,DECEPTIVE PRACTICE,FALSE
11973460,2020-01-18T04:00:00Z,MOTOR VEHICLE THEFT,FALSE
11973492,2020-01-29T19:00:00Z,DECEPTIVE PRACTICE,FALSE
11973527,2020-01-24T15:00:00Z,DECEPTIVE PRACTICE,FALSE
11973530,2020-01-23T14:00:00Z,THEFT,FALSE
11973551,2020-01-02T21:16:00Z,THEFT,FALSE
11973594,2020-01-24T00:12:00Z,DECEPTIVE PRACTICE,FALSE
11973596,2020-01-28T15:00:00Z,DECEPTIVE PRACTICE,FALSE
11973614,2020-01-24T02:00:00Z,ASSAULT,FALSE
11973634,2020-01-23T15:00:00Z,DECEPTIVE PRACTICE,FALSE
11973650,2020-01-31T21:24:00Z,OTHER OFFENSE,FALSE
11973657,2020-01-31T14:00:00Z,BATTERY,FALSE
11973659,2020-01-29T22:00:00Z,ASSAULT,FALSE
11973660,2020-01-20T02:00:00Z,THEFT,FALSE
11973665,2020-02-01T02:00:00Z,DECEPTIVE PRACTICE,FALSE
11973668,2020-01-10T15:00:00Z,DECEPTIVE PRACTICE,FALSE
11973685,2020-01-31T05:00:00Z,BATTERY,FALSE
11973696,2020-01-24T14:00:00Z,THEFT,FALSE
11973725,2020-01-29T20:00:00Z,BATTERY,FALSE
11973736,2020-01-30T06:01:00Z,ASSAULT,FALSE
11973750,2020-01-04T15:00:00Z,DECEPTIVE PRACTICE,FALSE
11973753,2020-01-14T14:00:00Z,DECEPTIVE PRACTICE,FALSE
11973777,2020-01-05T06:00:00Z,THEFT,FALSE
11973781,2020-01-31T19:00:00Z,THEFT,FALSE
11973783,2020-01-23T20:00:00Z,CRIMINAL DAMAGE,FALSE
11973815,2020-01-25T04:40:00Z,DECEPTIVE PRACTICE,FALSE
11973823,2020-01-31T18:15:00Z,NARCOTICS,TRUE
11973836,2020-01-23T16:00:00Z,DECEPTIVE PRACTICE,FALSE
11973854,2020-01-31T19:00:00Z,DECEPTIVE PRACTICE,FALSE
11973869,2020-01-27T18:11:00Z,THEFT,FALSE
11973895,2020-01-27T23:00:00Z,DECEPTIVE PRACTICE,FALSE
11973899,2020-01-09T18:00:00Z,CRIMINAL TRESPASS,FALSE
11973900,2020-02-01T01:30:00Z,MOTOR VEHICLE THEFT,FALSE
11973912,2020-01-11T16:35:00Z,DECEPTIVE PRACTICE,FALSE
11973915,2020-01-25T16:25:00Z,DECEPTIVE PRACTICE,FALSE
11973917,2020-01-13T16:40:00Z,DECEPTIVE PRACTICE,FALSE
11973926,2020-01-17T18:31:00Z,THEFT,FALSE
11973932,2020-01-29T21:00:00Z,THEFT,FALSE
11973983,2020-01-07T01:00:00Z,THEFT,FALSE
11974022,2020-01-30T01:36:00Z,SEX OFFENSE,FALSE
11974023,2020-01-31T06:00:00Z,SEX OFFENSE,FALSE
11974047,2020-01-26T02:30:00Z,THEFT,FALSE
11974079,2020-01-28T21:28:00Z,THEFT,FALSE
11974139,2020-01-28T05:30:00Z,ASSAULT,FALSE
11974234,2020-01-30T03:30:00Z,CRIMINAL DAMAGE,FALSE
11974238,2020-01-28T02:15:00Z,BATTERY,FALSE
11974245,2020-01-30T14:00:00Z,ASSAULT,FALSE
11968216,2020-02-01T06:25:00Z,NARCOTICS,TRUE
11968217,2020-02-01T06:01:00Z,BATTERY,FALSE
11968228,2020-02-01T06:17:00Z,CRIMINAL DAMAGE,FALSE
11968233,2020-02-01T06:09:00Z,OTHER OFFENSE,TRUE
11968240,2020-02-01T06:47:00Z,WEAPONS VIOLATION,TRUE
11968242,2020-02-01T06:10:00Z,BATTERY,FALSE
11968243,2020-02-01T06:12:00Z,BATTERY,FALSE
11968244,2020-02-01T06:00:00Z,ASSAULT,FALSE
11968249,2020-02-01T06:03:00Z,BATTERY,TRUE
11968251,2020-02-01T06:50:00Z,BURGLARY,FALSE
11968256,2020-02-01T07:23:00Z,OTHER OFFENSE,FALSE
11968263,2020-02-01T06:00:00Z,CRIMINAL DAMAGE,FALSE
11968264,2020-02-01T06:50:00Z,THEFT,FALSE
11968266,2020-02-01T06:35:00Z,WEAPONS VIOLATION,TRUE
11968268,2020-02-01T06:09:00Z,WEAPONS VIOLATION,TRUE
11968270,2020-02-01T08:00:00Z,BATTERY,TRUE
11968275,2020-02-01T08:51:00Z,WEAPONS VIOLATION,FALSE
11968278,2020-02-01T07:31:00Z,CRIMINAL DAMAGE,TRUE
11968283,2020-02-01T06:30:00Z,CRIMINAL DAMAGE,FALSE
11968284,2020-02-01T06:00:00Z,THEFT,FALSE
11968285,2020-02-01T06:40:00Z,THEFT,FALSE
11968287,2020-02-01T06:30:00Z,BATTERY,FALSE
11968288,2020-02-01T08:00:00Z,BATTERY,FALSE
11968289,2020-02-01T07:55:00Z,BATTERY,TRUE
11968290,2020-02-01T06:05:00Z,CRIMINAL DAMAGE,FALSE
11968291,2020-02-01T08:35:00Z,OTHER OFFENSE,FALSE
11968294,2020-02-01T07:15:00Z,CRIMINAL DAMAGE,FALSE
11968299,2020-02-01T08:34:00Z,BATTERY,TRUE
11968304,2020-02-01T09:07:00Z,BATTERY,TRUE
11968305,2020-02-01T08:00:00Z,BATTERY,TRUE
11968306,2020-02-01T09:30:00Z,ASSAULT,FALSE
11968307,2020-02-01T08:40:00Z,BATTERY,TRUE
11968308,2020-02-01T08:40:00Z,WEAPONS VIOLATION,FALSE
11968311,2020-02-01T09:10:00Z,THEFT,FALSE
11968312,2020-02-01T08:00:00Z,MOTOR VEHICLE THEFT,FALSE
11968314,2020-02-01T06:15:00Z,THEFT,FALSE
11968315,2020-02-01T08:30:00Z,BATTERY,FALSE
11968316,2020-02-01T09:32:00Z,CRIMINAL DAMAGE,FALSE
11968317,2020-02-01T07:39:00Z,ASSAULT,TRUE
11968318,2020-02-01T08:05:00Z,BATTERY,TRUE
11968319,2020-02-01T09:30:00Z,BATTERY,FALSE
11968332,2020-02-01T09:39:00Z,BATTERY,FALSE
11968336,2020-02-01T08:20:00Z,BATTERY,FALSE
11968338,2020-02-01T11:00:00Z,ASSAULT,FALSE
11968339,2020-02-01T09:50:00Z,BATTERY,FALSE
11968340,2020-02-01T07:55:00Z,THEFT,FALSE
11968341,2020-02-01T07:22:00Z,THEFT,FALSE
11968342,2020-02-01T08:45:00Z,THEFT,FALSE
11968343,2020-02-01T10:03:00Z,CRIMINAL DAMAGE,FALSE
11968346,2020-02-01T07:00:00Z,MOTOR VEHICLE THEFT,FALSE
11968354,2020-02-01T07:50:00Z,ROBBERY,FALSE
11968355,2020-02-01T06:23:00Z,BURGLARY,TRUE
11968359,2020-02-01T09:55:00Z,THEFT,TRUE
11968360,2020-02-01T10:09:00Z,CRIMINAL DAMAGE,FALSE
11968363,2020-02-01T10:44:00Z,BURGLARY,FALSE
11968364,2020-02-01T09:30:00Z,THEFT,FALSE
11968365,2020-02-01T07:18:00Z,NARCOTICS,TRUE
11968368,2020-02-01T08:20:00Z,PUBLIC PEACE VIOLATION,FALSE
11968370,2020-02-01T08:45:00Z,ROBBERY,TRUE
11968371,2020-02-01T09:52:00Z,ROBBERY,FALSE
11968372,2020-02-01T10:10:00Z,BATTERY,FALSE
11968373,2020-02-01T10:00:00Z,BATTERY,FALSE
11968374,2020-02-01T10:40:00Z,MOTOR VEHICLE THEFT,FALSE
11968376,2020-02-01T10:45:00Z,BATTERY,FALSE
11968378,2020-02-01T09:08:00Z,BATTERY,FALSE
11968380,2020-02-01T10:50:00Z,ASSAULT,TRUE
11968381,2020-02-01T09:21:00Z,CRIMINAL DAMAGE,FALSE
11968383,2020-02-01T11:00:00Z,ASSAULT,FALSE
11968385,2020-02-01T09:11:00Z,CRIMINAL TRESPASS,TRUE
11968386,2020-02-01T11:20:00Z,BATTERY,FALSE
11968390,2020-02-01T08:54:00Z,BATTERY,TRUE
11968391,2020-02-01T10:57:00Z,ASSAULT,TRUE
11968393,2020-02-01T11:10:00Z,BATTERY,FALSE
11968394,2020-02-01T07:38:00Z,PUBLIC PEACE VIOLATION,TRUE
11968395,2020-02-01T09:30:00Z,BATTERY,FALSE
11968396,2020-02-01T10:45:00Z,BATTERY,FALSE
11968397,2020-02-01T07:38:00Z,CRIMINAL DAMAGE,FALSE
11968398,2020-02-01T10:48:00Z,CRIMINAL TRESPASS,TRUE
11968400,2020-02-01T08:51:00Z,BATTERY,FALSE
11968402,2020-02-01T09:34:00Z,BATTERY,FALSE
11968408,2020-02-01T07:05:00Z,CRIMINAL DAMAGE,FALSE
11968410,2020-02-01T13:30:00Z,NARCOTICS,TRUE
11968416,2020-02-01T10:45:00Z,CRIMINAL TRESPASS,FALSE
11968420,2020-02-01T08:00:00Z,MOTOR VEHICLE THEFT,FALSE
11968423,2020-02-01T10:00:00Z,THEFT,FALSE
11968426,2020-02-01T14:00:00Z,CRIMINAL DAMAGE,FALSE
11968427,2020-02-01T12:50:00Z,BATTERY,TRUE
11968428,2020-02-01T10:40:00Z,THEFT,FALSE
11968433,2020-02-01T13:55:00Z,ASSAULT,FALSE
11968436,2020-02-01T11:03:00Z,DECEPTIVE PRACTICE,TRUE
11968437,2020-02-01T14:24:00Z,OTHER OFFENSE,FALSE
11968441,2020-02-01T11:10:00Z,CRIMINAL DAMAGE,FALSE
11968447,2020-02-01T09:47:00Z,WEAPONS VIOLATION,TRUE
11968450,2020-02-01T12:30:00Z,BATTERY,FALSE
11968451,2020-02-01T14:40:00Z,NARCOTICS,TRUE
11968452,2020-02-01T12:55:00Z,THEFT,FALSE
11968456,2020-02-01T13:30:00Z,BATTERY,FALSE
11968458,2020-02-01T10:00:00Z,CRIMINAL DAMAGE,FALSE
11968460,2020-02-01T06:00:00Z,CRIMINAL DAMAGE,FALSE
11968461,2020-02-01T09:00:00Z,MOTOR VEHICLE THEFT,FALSE
11968463,2020-02-01T15:00:00Z,CRIMINAL DAMAGE,FALSE
11968464,2020-02-01T14:10:00Z,THEFT,FALSE
11968465,2020-02-01T12:58:00Z,BATTERY,FALSE
11968469,2020-02-01T10:53:00Z,ROBBERY,FALSE
11968475,2020-02-01T15:28:00Z,OTHER OFFENSE,TRUE
11968486,2020-02-01T14:25:00Z,NARCOTICS,TRUE
11968487,2020-02-01T15:40:00Z,ROBBERY,FALSE
11968488,2020-02-01T15:15:00Z,CRIMINAL DAMAGE,FALSE
11968491,2020-02-01T09:50:00Z,CRIMINAL DAMAGE,FALSE
11968494,2020-02-01T14:25:00Z,BATTERY,FALSE
11968497,2020-02-01T15:12:00Z,PUBLIC INDECENCY,TRUE
11968499,2020-02-01T15:30:00Z,THEFT,FALSE
11968502,2020-02-01T15:15:00Z,ASSAULT,FALSE
11968507,2020-02-01T15:00:00Z,THEFT,FALSE
11968508,2020-02-01T08:30:00Z,THEFT,FALSE
11968511,2020-02-01T16:14:00Z,BATTERY,TRUE
11968512,2020-02-01T16:50:00Z,ASSAULT,FALSE
11968516,2020-02-01T15:20:00Z,THEFT,FALSE
11968519,2020-02-01T16:15:00Z,ROBBERY,FALSE
11968528,2020-02-01T16:17:00Z,BATTERY,TRUE
11968531,2020-02-01T16:16:00Z,BATTERY,TRUE
11968532,2020-02-01T16:28:00Z,NARCOTICS,TRUE
11968533,2020-02-01T14:20:00Z,BATTERY,TRUE
11968537,2020-02-01T15:24:00Z,THEFT,FALSE
11968540,2020-02-01T12:00:00Z,ASSAULT,FALSE
11968548,2020-02-01T16:00:00Z,DECEPTIVE PRACTICE,FALSE
11968549,2020-02-01T16:20:00Z,BATTERY,FALSE
11968550,2020-02-01T08:10:00Z,BURGLARY,FALSE
11968552,2020-02-01T13:00:00Z,BATTERY,TRUE
11968554,2020-02-01T11:30:00Z,THEFT,FALSE
11968557,2020-02-01T16:30:00Z,BATTERY,TRUE
11968558,2020-02-01T16:20:00Z,BATTERY,TRUE
11968559,2020-02-01T15:42:00Z,CRIMINAL DAMAGE,FALSE
11968560,2020-02-01T17:04:00Z,NARCOTICS,TRUE
11968563,2020-02-01T13:30:00Z,BATTERY,FALSE
11968566,2020-02-01T16:00:00Z,BATTERY,TRUE
11968573,2020-02-01T13:11:00Z,OTHER OFFENSE,FALSE
11968574,2020-02-01T17:00:00Z,BATTERY,TRUE
11968576,2020-02-01T17:20:00Z,INTERFERENCE WITH PUBLIC OFFICER,TRUE
11968577,2020-02-01T16:02:00Z,BATTERY,FALSE
11968579,2020-02-01T17:33:00Z,OTHER OFFENSE,FALSE
11968580,2020-02-01T17:03:00Z,BATTERY,FALSE
11968581,2020-02-01T16:15:00Z,BATTERY,FALSE
11968582,2020-02-01T16:07:00Z,OTHER OFFENSE,FALSE
11968583,2020-02-01T16:52:00Z,NARCOTICS,TRUE
11968596,2020-02-01T16:40:00Z,ASSAULT,FALSE
11968599,2020-02-01T18:45:00Z,ROBBERY,FALSE
11968601,2020-02-01T16:35:00Z,BATTERY,FALSE
11968603,2020-02-01T15:26:00Z,CRIMINAL TRESPASS,FALSE
11968612,2020-02-01T17:30:00Z,CRIMINAL DAMAGE,FALSE
11968621,2020-02-01T16:10:00Z,THEFT,TRUE
11968622,2020-02-01T10:00:00Z,THEFT,FALSE
11968623,2020-02-01T16:00:00Z,CRIMINAL DAMAGE,FALSE
11968626,2020-02-01T16:00:00Z,THEFT,FALSE
11968627,2020-02-01T16:35:00Z,BATTERY,TRUE
11968633,2020-02-01T09:00:00Z,CRIMINAL DAMAGE,FALSE
11968636,2020-02-01T17:37:00Z,THEFT,TRUE
